model,date,total_bars,bullish,bearish,bullish_pct,predicted_close_mean
LGBM,2026-03-02,76,0,76,0.0,25152.1
Logistic,2026-03-02,76,0,76,0.0,25152.1
RF,2026-03-02,76,76,0,100.0,25181.8
XGB,2026-03-02,76,0,76,0.0,25152.1
