model,accuracy,precision_0,recall_0,f1_0,precision_1,recall_1,f1_1,macro_f1
Logistic,0.52,0.5151515151515151,0.12781954887218044,0.20481927710843373,0.5206611570247934,0.8873239436619719,0.65625,0.43053463855421686
RF,0.49272727272727274,0.4865424430641822,0.8834586466165414,0.6275033377837116,0.5373134328358209,0.1267605633802817,0.20512820512820512,0.41631577145595833
XGB,0.4909090909090909,0.48616600790513836,0.924812030075188,0.6373056994818653,0.5454545454545454,0.08450704225352113,0.14634146341463414,0.39182358144824975
LGBM,0.4763636363636364,0.47843137254901963,0.9172932330827067,0.6288659793814433,0.45,0.06338028169014084,0.1111111111111111,0.3699885452462772
