model,date,total_bars,bullish,bearish,bullish_pct,predicted_close_mean
LGBM,2025-12-12,76,76,0,100.0,25901.4
Logistic,2025-12-12,76,76,0,100.0,25901.4
RF,2025-12-12,76,76,0,100.0,25901.4
XGB,2025-12-12,76,76,0,100.0,25901.4
