Datetime,Close,Predicted_Price,Target,Prediction,Was_Correct,Pct_Change,SMA_5,SMA_20,RSI,ATR
2025-08-05 06:30:00+00:00,24624.55078125,24619.6015625,1,0,Fail,0.02009871690235466,24628.73046875,24626.39755859375,48.96176743748029,14.257254464285714
2025-08-05 06:35:00+00:00,24629.5,24600.30078125,1,0,Fail,0.11855384295255689,24627.900390625,24626.61259765625,54.296257179898866,14.29296875
2025-08-05 06:40:00+00:00,24658.69921875,24656.69921875,1,0,Fail,0.008110727910899852,24633.21015625,24628.8900390625,62.619105725865715,16.389369419642858
2025-08-05 06:45:00+00:00,24660.69921875,24660.3984375,1,0,Fail,0.00121967851491944,24639.719921875,24630.42001953125,72.3123073587912,15.796595982142858
2025-08-05 06:50:00+00:00,24661.0,24655.849609375,0,0,Success,-0.020884759843477554,24646.88984375,24632.67001953125,64.55924770901001,14.375279017857142
2025-08-05 06:55:00+00:00,24655.849609375,24640.69921875,0,0,Success,-0.0614474490436513,24653.149609375,24634.875,57.645946495948486,14.214564732142858
2025-08-05 07:00:00+00:00,24640.69921875,24646.300781250004,1,1,Success,0.022732968940011117,24655.389453125,24635.56494140625,48.012793757493526,15.914620535714286
2025-08-05 07:05:00+00:00,24646.30078125,24643.001953125,1,0,Fail,0.013384678513335467,24652.909765625,24636.88251953125,54.042105189019374,16.089564732142858
2025-08-05 07:10:00+00:00,24649.599609375,24640.349609375,0,0,Success,-0.03752596450484308,24650.68984375,24638.14248046875,66.53327097603092,15.2109375
2025-08-05 07:15:00+00:00,24640.349609375,24632.69921875,0,0,Success,-0.031048222717137215,24646.559765625,24639.8125,55.42114383607966,14.968052455357142
2025-08-05 07:20:00+00:00,24632.69921875,24626.8984375,1,0,Fail,0.023549109248995913,24641.9296875,24639.76748046875,49.48108676511872,14.932477678571429
2025-08-05 07:25:00+00:00,24638.5,24626.44921875,0,0,Success,-0.048910368934797166,24641.48984375,24639.59501953125,53.30877106639583,14.932477678571429
2025-08-05 07:30:00+00:00,24626.44921875,24624.05078125,0,0,Success,-0.009739274544597708,24637.51953125,24638.67744140625,49.18214419941452,15.621791294642858
2025-08-05 07:35:00+00:00,24624.05078125,24621.501953125,1,0,Fail,0.010350970064360032,24632.409765625,24637.97744140625,49.46827593838639,15.189592633928571
2025-08-05 07:40:00+00:00,24626.599609375,24622.69921875,0,0,Success,-0.015838120921554986,24629.659765625,24638.2798828125,50.97239467447114,15.807477678571429
2025-08-05 07:45:00+00:00,24622.69921875,24603.599609375,0,0,Success,-0.07756911297708495,24627.659765625,24637.8673828125,46.739822415821315,15.811104910714286
2025-08-05 07:50:00+00:00,24603.599609375,24604.650390625,1,1,Success,0.004270843562255047,24620.6796875,24636.36484375,20.754286631260655,15.175362723214286
2025-08-05 07:55:00+00:00,24604.650390625,24611.699218749996,1,1,Success,0.028648357172698473,24616.319921875,24634.98984375,19.947638466230046,15.103794642857142
2025-08-05 08:00:00+00:00,24611.69921875,24611.25,0,0,Success,-0.0018252244430883113,24613.849609375,24634.16728515625,25.34960933951055,15.864397321428571
2025-08-05 08:05:00+00:00,24611.25,24609.75,0,0,Success,-0.0060947737315252175,24610.7796875,24633.472265625,26.600127028329936,15.592912946428571
2025-08-05 08:10:00+00:00,24609.75,24600.25,1,0,Fail,0.03860258637328701,24608.18984375,24632.7322265625,31.047268150763855,13.803571428571429
2025-08-05 08:15:00+00:00,24619.25,24614.400390625,1,0,Fail,0.01969844481452522,24611.319921875,24632.2197265625,34.18949766094285,13.917829241071429
2025-08-05 08:20:00+00:00,24624.099609375,24623.650390625,0,0,Success,-0.0018243052827359883,24615.209765625,24630.48974609375,35.36125930540666,14.232142857142858
2025-08-05 08:25:00+00:00,24623.650390625,24615.75,0,0,Success,-0.03208456301023478,24617.6,24628.6373046875,39.33596081571539,14.0107421875
2025-08-05 08:30:00+00:00,24615.75,24601.599609375,0,0,Success,-0.05748510861948143,24618.5,24626.3748046875,39.2107618159283,14.4892578125
2025-08-05 08:35:00+00:00,24601.599609375,24611.650390625,1,1,Success,0.040854177816022665,24616.869921875,24623.6623046875,28.767615875973505,15.539202008928571
2025-08-05 08:40:00+00:00,24611.650390625,24605.05078125,1,0,Fail,0.026814980995804753,24615.35,24622.20986328125,41.28419253780452,15.246372767857142
2025-08-05 08:45:00+00:00,24618.25,24605.80078125,0,0,Success,-0.05056906461669696,24614.180078125,24620.80732421875,46.74470596364022,15.982142857142858
2025-08-05 08:50:00+00:00,24605.80078125,24590.3515625,1,0,Fail,0.06278689682707884,24610.61015625,24618.6173828125,39.495334053484605,15.896344866071429
2025-08-05 08:55:00+00:00,24621.25,24614.349609375,0,0,Success,-0.02802615880590953,24611.71015625,24617.66240234375,49.34452290570644,16.364118303571427
2025-08-05 09:00:00+00:00,24614.349609375,24600.75,1,0,Fail,0.05525073622022596,24614.26015625,24616.744921875,55.46530555714038,16.742745535714285
2025-08-05 09:05:00+00:00,24627.94921875,24623.44921875,0,0,Success,-0.018271923334055012,24617.519921875,24616.2173828125,60.504764008929676,17.339285714285715
2025-08-05 09:10:00+00:00,24623.44921875,24608.25,0,0,Success,-0.061726603023699304,24618.559765625,24616.0673828125,55.42235995290271,16.760602678571427
2025-08-05 09:15:00+00:00,24608.25,24610.75,0,1,Fail,-0.010159194579053772,24619.049609375,24615.27734375,48.7814552169477,18.682059151785715
2025-08-05 09:20:00+00:00,24605.75,24611.099609375004,1,1,Success,0.02174129776576613,24615.949609375,24614.23486328125,48.38836596259753,18.589146205357142
2025-08-05 09:25:00+00:00,24611.099609375,24594.8984375,1,0,Fail,0.06582872009842484,24615.299609375,24613.6548828125,46.602510814640745,18.907087053571427
2025-08-05 09:30:00+00:00,24627.30078125,24596.40234375,1,0,Fail,0.1254641658639445,24615.169921875,24614.83994140625,51.21904048090174,20.139229910714285
2025-08-05 09:35:00+00:00,24658.19921875,24649.748046875,1,0,Fail,0.03427327275616202,24622.119921875,24617.5173828125,60.67982848095719,21.8857421875
2025-08-05 09:40:00+00:00,24666.650390625,24662.25,0,0,Success,-0.017839433223865882,24633.8,24620.26494140625,65.68107146217048,22.100027901785715
2025-08-05 09:45:00+00:00,24662.25,24655.69921875,0,0,Success,-0.026561977313505458,24645.1,24622.81494140625,69.87900896218005,21.946568080357142
2025-08-05 09:50:00+00:00,24655.69921875,24648.849609375,0,0,Success,-0.02778103883499299,24654.019921875,24625.11240234375,64.77664349923094,21.79296875
2025-08-05 09:55:00+00:00,24648.849609375,24652.349609375,1,1,Success,0.014199445635259189,24658.3296875,24626.5923828125,60.247772735592676,21.892996651785715
2025-08-06 03:45:00+00:00,24652.349609375,24662.55078125,1,1,Success,0.04138012009662809,24657.159765625,24628.0048828125,66.58316975225537,22.885881696428573
2025-08-06 03:50:00+00:00,24662.55078125,24651.30078125,0,0,Success,-0.04561571955709037,24656.33984375,24629.94990234375,65.28508638351306,23.453822544642858
2025-08-06 03:55:00+00:00,24651.30078125,24644.349609375,0,0,Success,-0.028197992214216636,24654.15,24631.72744140625,63.24878493349105,21.986049107142858
2025-08-06 04:00:00+00:00,24644.349609375,24666.548828125,0,1,Fail,-0.09007833074058955,24651.880078125,24633.86494140625,56.17471867009921,22.175223214285715
2025-08-06 04:05:00+00:00,24622.150390625,24623.25,0,1,Fail,-0.004465935580584714,24646.540234375,24634.38994140625,49.56850119323267,23.068219866071427
2025-08-06 04:10:00+00:00,24621.05078125,24632.451171875,0,1,Fail,-0.04630342842102374,24640.28046875,24634.52998046875,54.69228781006983,20.989536830357142
2025-08-06 04:15:00+00:00,24609.650390625,24626.94921875,1,1,Success,0.0702928641830278,24629.700390625,24634.7224609375,51.342160041935536,21.746651785714285
2025-08-06 04:20:00+00:00,24626.94921875,24620.099609375,0,0,Success,-0.027813470983182008,24624.830078125,24635.007421875,55.03955878000775,23.121651785714285
