model,accuracy,precision_0,recall_0,f1_0,precision_1,recall_1,f1_1,macro_f1
Logistic,0.4876325088339223,0.48693586698337293,0.7347670250896058,0.5857142857142857,0.4896551724137931,0.24738675958188153,0.3287037037037037,0.45720899470899473
RF,0.5247349823321554,0.5357142857142857,0.26881720430107525,0.35799522673031026,0.5211267605633803,0.7735191637630662,0.6227208976157083,0.49035806217300926
XGB,0.508833922261484,0.5037593984962406,0.24014336917562723,0.32524271844660196,0.5103926096997691,0.7700348432055749,0.6138888888888889,0.4695658036677455
LGBM,0.5176678445229682,0.5306122448979592,0.1863799283154122,0.27586206896551724,0.5149572649572649,0.8397212543554007,0.6384105960264901,0.45713633249600366
