model,date,total_bars,bullish,bearish,bullish_pct,predicted_close_mean
LGBM,20250801,76,76,0,100.0,24765.6
Logistic,20250801,76,76,0,100.0,24765.6
RF,20250801,76,76,0,100.0,24765.6
XGB,20250801,76,76,0,100.0,24765.6
