Datetime,Open,High,Low,Volume,Close,Predicted_Price,Target,Prediction,Was_Correct,Pct_Change,SMA_5,SMA_20,RSI,ATR
2025-09-03 13:15:00+05:30,24602.94921875,24616.400390625,24602.650390625,0,24615.650390625,24619.300781250004,0,1,Fail,-0.014829551797624938,24605.230078125,24613.9900390625,52.4162188592995,15.221400669642858
2025-09-03 13:20:00+05:30,24615.650390625,24623.30078125,24607.94921875,0,24612.0,24606.349609375,1,0,Fail,0.022957868620997888,24607.780078125,24615.2650390625,41.076998178490115,14.514369419642858
2025-09-03 13:25:00+05:30,24612.400390625,24618.099609375,24606.0,0,24617.650390625,24611.94921875,0,0,Success,-0.023158879034089887,24611.36015625,24617.02255859375,43.44454457864554,14.839425223214286
2025-09-03 13:30:00+05:30,24617.75,24623.5,24606.599609375,0,24611.94921875,24619.248046874996,0,1,Fail,-0.029655628085887523,24612.05,24618.27001953125,35.094861163411224,14.857282366071429
2025-09-03 13:35:00+05:30,24611.75,24612.19921875,24598.19921875,0,24604.650390625,24629.599609374996,1,1,Success,0.10140041965199509,24612.380078125,24618.4400390625,34.31327170224975,14.985909598214286
2025-09-03 13:40:00+05:30,24604.75,24632.650390625,24604.400390625,0,24629.599609375,24639.099609375,1,1,Success,0.038571475584945863,24615.169921875,24619.71005859375,45.603949113601445,16.539481026785715
2025-09-03 13:45:00+05:30,24629.44921875,24640.599609375,24627.5,0,24639.099609375,24644.349609375,1,1,Success,0.02130759680034092,24620.58984375,24621.175,47.2198256123417,16.821568080357142
2025-09-03 13:50:00+05:30,24640.400390625,24648.55078125,24637.55078125,0,24644.349609375,24652.949218750004,1,1,Success,0.03489485221281152,24625.9296875,24621.86494140625,57.40484479894001,15.903738839285714
2025-09-03 13:55:00+05:30,24646.349609375,24654.599609375,24642.80078125,0,24652.94921875,24656.69921875,0,1,Fail,-0.015211161823786611,24634.1296875,24622.919921875,66.33132347080758,15.325055803571429
2025-09-03 14:00:00+05:30,24653.25,24655.400390625,24642.349609375,0,24649.19921875,24636.248046875,1,0,Fail,0.05254195789512052,24643.039453125,24623.244921875,67.57203499367407,14.789481026785714
2025-09-03 14:05:00+05:30,24648.5,24663.5,24648.5,0,24662.150390625,24659.0,0,0,Success,-0.012774192741106551,24649.549609375,24624.46494140625,77.41924488651878,14.364397321428571
2025-09-03 14:10:00+05:30,24661.900390625,24673.5,24655.75,0,24659.0,24652.44921875,1,0,Fail,0.02656547812157833,24653.5296875,24625.37490234375,75.24465738976205,14.9287109375
