Datetime,close_price_pred,Prediction,predicted_price,close_price_act,true_direction,was_correct,error_mag
2025-10-13 09:15:00,25286.80078125,0,25278.19921875,25213.80078125,1,False,64.3984375
2025-10-13 09:20:00,25286.80078125,0,25278.19921875,25216.0,0,True,62.19921875
2025-10-13 09:25:00,25286.80078125,0,25278.19921875,25196.44921875,0,True,81.75
2025-10-13 09:30:00,25286.80078125,0,25278.19921875,25163.349609375,1,False,114.849609375
2025-10-13 09:35:00,25286.80078125,0,25278.19921875,25201.900390625,1,False,76.298828125
2025-10-13 09:40:00,25286.80078125,0,25278.19921875,25216.25,1,False,61.94921875
2025-10-13 09:45:00,25286.80078125,0,25278.19921875,25229.599609375,0,True,48.599609375
2025-10-13 09:50:00,25286.80078125,0,25278.19921875,25202.400390625,0,True,75.798828125
2025-10-13 09:55:00,25286.80078125,0,25278.19921875,25201.30078125,0,True,76.8984375
2025-10-13 10:00:00,25286.80078125,0,25278.19921875,25192.19921875,1,False,86.0
2025-10-13 10:05:00,25286.80078125,0,25278.19921875,25198.849609375,1,False,79.349609375
2025-10-13 10:10:00,25286.80078125,0,25278.19921875,25199.25,0,True,78.94921875
2025-10-13 10:15:00,25286.80078125,0,25278.19921875,25187.55078125,0,True,90.6484375
2025-10-13 10:20:00,25286.80078125,0,25278.19921875,25185.55078125,1,False,92.6484375
2025-10-13 10:25:00,25286.80078125,0,25278.19921875,25206.30078125,1,False,71.8984375
2025-10-13 10:30:00,25286.80078125,0,25278.19921875,25206.75,1,False,71.44921875
2025-10-13 10:35:00,25286.80078125,0,25278.19921875,25211.5,0,True,66.69921875
2025-10-13 10:40:00,25286.80078125,0,25278.19921875,25206.19921875,0,True,72.0
2025-10-13 10:45:00,25286.80078125,0,25278.19921875,25204.55078125,0,True,73.6484375
2025-10-13 10:50:00,25286.80078125,0,25278.19921875,25193.849609375,0,True,84.349609375
2025-10-13 10:55:00,25286.80078125,0,25278.19921875,25191.599609375,1,False,86.599609375
2025-10-13 11:00:00,25286.80078125,0,25278.19921875,25194.849609375,1,False,83.349609375
2025-10-13 11:05:00,25286.80078125,0,25278.19921875,25196.75,0,True,81.44921875
2025-10-13 11:10:00,25286.80078125,0,25278.19921875,25191.400390625,0,True,86.798828125
2025-10-13 11:15:00,25286.80078125,0,25278.19921875,25178.44921875,0,True,99.75
2025-10-13 11:20:00,25286.80078125,0,25278.19921875,25164.900390625,1,False,113.298828125
2025-10-13 11:25:00,25286.80078125,0,25278.19921875,25181.80078125,0,True,96.3984375
2025-10-13 11:30:00,25286.80078125,0,25278.19921875,25181.05078125,0,True,97.1484375
2025-10-13 11:35:00,25286.80078125,0,25278.19921875,25180.650390625,0,True,97.548828125
2025-10-13 11:40:00,25286.80078125,0,25278.19921875,25179.44921875,1,False,98.75
2025-10-13 11:45:00,25286.80078125,0,25278.19921875,25189.599609375,1,False,88.599609375
2025-10-13 11:50:00,25286.80078125,0,25278.19921875,25192.80078125,1,False,85.3984375
2025-10-13 11:55:00,25286.80078125,0,25278.19921875,25198.69921875,0,True,79.5
2025-10-13 12:00:00,25286.80078125,0,25278.19921875,25180.69921875,0,True,97.5
2025-10-13 12:05:00,25286.80078125,0,25278.19921875,25178.94921875,1,False,99.25
2025-10-13 12:10:00,25286.80078125,0,25278.19921875,25189.650390625,0,True,88.548828125
2025-10-13 12:15:00,25286.80078125,0,25278.19921875,25180.599609375,0,True,97.599609375
2025-10-13 12:20:00,25286.80078125,0,25278.19921875,25179.099609375,1,False,99.099609375
2025-10-13 12:25:00,25286.80078125,0,25278.19921875,25191.0,0,True,87.19921875
2025-10-13 12:30:00,25286.80078125,0,25278.19921875,25182.900390625,1,False,95.298828125
2025-10-13 12:35:00,25286.80078125,0,25278.19921875,25189.44921875,1,False,88.75
2025-10-13 12:40:00,25286.80078125,0,25278.19921875,25205.75,0,True,72.44921875
2025-10-13 12:45:00,25286.80078125,0,25278.19921875,25181.05078125,1,False,97.1484375
2025-10-13 12:50:00,25286.80078125,0,25278.19921875,25192.349609375,1,False,85.849609375
2025-10-13 12:55:00,25286.80078125,0,25278.19921875,25207.69921875,0,True,70.5
2025-10-13 13:00:00,25286.80078125,0,25278.19921875,25171.150390625,1,False,107.048828125
2025-10-13 13:05:00,25286.80078125,0,25278.19921875,25188.900390625,1,False,89.298828125
2025-10-13 13:10:00,25286.80078125,0,25278.19921875,25210.0,0,True,68.19921875
2025-10-13 13:15:00,25286.80078125,0,25278.19921875,25194.05078125,0,True,84.1484375
2025-10-13 13:20:00,25286.80078125,0,25278.19921875,25180.25,1,False,97.94921875
2025-10-13 13:25:00,25286.80078125,0,25278.19921875,25187.75,1,False,90.44921875
2025-10-13 13:30:00,25286.80078125,0,25278.19921875,25193.30078125,1,False,84.8984375
2025-10-13 13:35:00,25286.80078125,0,25278.19921875,25198.44921875,0,True,79.75
2025-10-13 13:40:00,25286.80078125,0,25278.19921875,25198.25,1,False,79.94921875
2025-10-13 13:45:00,25286.80078125,0,25278.19921875,25214.349609375,0,True,63.849609375
2025-10-13 13:50:00,25286.80078125,0,25278.19921875,25195.599609375,0,True,82.599609375
2025-10-13 13:55:00,25286.80078125,0,25278.19921875,25185.650390625,1,False,92.548828125
2025-10-13 14:00:00,25286.80078125,0,25278.19921875,25216.94921875,1,False,61.25
2025-10-13 14:05:00,25286.80078125,0,25278.19921875,25218.75,0,True,59.44921875
2025-10-13 14:10:00,25286.80078125,0,25278.19921875,25207.5,0,True,70.69921875
2025-10-13 14:15:00,25286.80078125,0,25278.19921875,25205.400390625,1,False,72.798828125
2025-10-13 14:20:00,25286.80078125,0,25278.19921875,25229.05078125,1,False,49.1484375
2025-10-13 14:25:00,25286.80078125,0,25278.19921875,25251.400390625,0,True,26.798828125
2025-10-13 14:30:00,25286.80078125,0,25278.19921875,25247.30078125,1,False,30.8984375
2025-10-13 14:35:00,25286.80078125,0,25278.19921875,25247.69921875,0,True,30.5
2025-10-13 14:40:00,25286.80078125,0,25278.19921875,25245.849609375,0,True,32.349609375
2025-10-13 14:45:00,25286.80078125,0,25278.19921875,25237.0,1,False,41.19921875
2025-10-13 14:50:00,25286.80078125,0,25278.19921875,25253.150390625,0,True,25.048828125
2025-10-13 14:55:00,25286.80078125,0,25278.19921875,25249.19921875,0,True,29.0
2025-10-13 15:00:00,25286.80078125,0,25278.19921875,25215.5,1,False,62.69921875
2025-10-13 15:05:00,25286.80078125,0,25278.19921875,25222.5,0,True,55.69921875
2025-10-13 15:10:00,25286.80078125,0,25278.19921875,25220.44921875,1,False,57.75
2025-10-13 15:15:00,25286.80078125,0,25278.19921875,25227.69921875,1,False,50.5
2025-10-13 15:20:00,25286.80078125,0,25278.19921875,25235.25,1,False,42.94921875
