model,date,total_bars,bullish,bearish,bullish_pct,predicted_close_mean
LGBM,20250917,76,0,76,0.0,25254.55
Logistic,20250917,76,0,76,0.0,25254.55
RF,20250917,76,0,76,0.0,25254.55
XGB,20250917,76,0,76,0.0,25254.55
