Datetime,close_price_pred,Prediction,predicted_price,close_price_act,true_direction,was_correct,error_mag
2025-09-05 09:15:00,24748.05078125,1,24756.300781250004,24827.5,0,False,71.19921874999636
2025-09-05 09:20:00,24748.05078125,1,24756.300781250004,24791.80078125,0,False,35.49999999999636
2025-09-05 09:25:00,24748.05078125,1,24756.300781250004,24783.19921875,1,True,26.898437499996362
2025-09-05 09:30:00,24748.05078125,1,24756.300781250004,24811.44921875,0,False,55.14843749999636
2025-09-05 09:35:00,24748.05078125,1,24756.300781250004,24783.19921875,0,False,26.898437499996362
2025-09-05 09:40:00,24748.05078125,1,24756.300781250004,24778.849609375,1,True,22.548828124996362
2025-09-05 09:45:00,24748.05078125,1,24756.300781250004,24794.349609375,1,True,38.04882812499636
2025-09-05 09:50:00,24748.05078125,1,24756.300781250004,24798.94921875,0,False,42.64843749999636
2025-09-05 09:55:00,24748.05078125,1,24756.300781250004,24782.05078125,0,False,25.749999999996362
2025-09-05 10:00:00,24748.05078125,1,24756.300781250004,24770.69921875,0,False,14.398437499996362
2025-09-05 10:05:00,24748.05078125,1,24756.300781250004,24756.400390625,0,False,0.09960937499636202
2025-09-05 10:10:00,24748.05078125,1,24756.300781250004,24679.349609375,0,False,76.95117187500364
2025-09-05 10:15:00,24748.05078125,1,24756.300781250004,24650.44921875,1,True,105.85156250000364
2025-09-05 10:20:00,24748.05078125,1,24756.300781250004,24675.30078125,1,True,81.00000000000364
2025-09-05 10:25:00,24748.05078125,1,24756.300781250004,24721.75,0,False,34.55078125000364
2025-09-05 10:30:00,24748.05078125,1,24756.300781250004,24689.400390625,1,True,66.90039062500364
2025-09-05 10:35:00,24748.05078125,1,24756.300781250004,24706.400390625,0,False,49.90039062500364
2025-09-05 10:40:00,24748.05078125,1,24756.300781250004,24701.44921875,0,False,54.85156250000364
2025-09-05 10:45:00,24748.05078125,1,24756.300781250004,24693.19921875,0,False,63.10156250000364
2025-09-05 10:50:00,24748.05078125,1,24756.300781250004,24667.150390625,1,True,89.15039062500364
2025-09-05 10:55:00,24748.05078125,1,24756.300781250004,24681.30078125,1,True,75.00000000000364
2025-09-05 11:00:00,24748.05078125,1,24756.300781250004,24697.599609375,0,False,58.70117187500364
2025-09-05 11:05:00,24748.05078125,1,24756.300781250004,24681.150390625,1,True,75.15039062500364
2025-09-05 11:10:00,24748.05078125,1,24756.300781250004,24691.94921875,0,False,64.35156250000364
2025-09-05 11:15:00,24748.05078125,1,24756.300781250004,24688.94921875,0,False,67.35156250000364
2025-09-05 11:20:00,24748.05078125,1,24756.300781250004,24683.69921875,1,True,72.60156250000364
2025-09-05 11:25:00,24748.05078125,1,24756.300781250004,24696.19921875,0,False,60.10156250000364
2025-09-05 11:30:00,24748.05078125,1,24756.300781250004,24695.099609375,0,False,61.20117187500364
2025-09-05 11:35:00,24748.05078125,1,24756.300781250004,24694.25,0,False,62.05078125000364
2025-09-05 11:40:00,24748.05078125,1,24756.300781250004,24677.05078125,0,False,79.25000000000364
2025-09-05 11:45:00,24748.05078125,1,24756.300781250004,24665.05078125,1,True,91.25000000000364
2025-09-05 11:50:00,24748.05078125,1,24756.300781250004,24666.80078125,1,True,89.50000000000364
2025-09-05 11:55:00,24748.05078125,1,24756.300781250004,24668.0,0,False,88.30078125000364
2025-09-05 12:00:00,24748.05078125,1,24756.300781250004,24659.599609375,1,True,96.70117187500364
2025-09-05 12:05:00,24748.05078125,1,24756.300781250004,24670.19921875,0,False,86.10156250000364
2025-09-05 12:10:00,24748.05078125,1,24756.300781250004,24651.55078125,0,False,104.75000000000364
2025-09-05 12:15:00,24748.05078125,1,24756.300781250004,24645.69921875,1,True,110.60156250000364
2025-09-05 12:20:00,24748.05078125,1,24756.300781250004,24656.69921875,1,True,99.60156250000364
2025-09-05 12:25:00,24748.05078125,1,24756.300781250004,24656.94921875,0,False,99.35156250000364
2025-09-05 12:30:00,24748.05078125,1,24756.300781250004,24635.44921875,1,True,120.85156250000364
2025-09-05 12:35:00,24748.05078125,1,24756.300781250004,24639.75,0,False,116.55078125000364
2025-09-05 12:40:00,24748.05078125,1,24756.300781250004,24638.5,0,False,117.80078125000364
2025-09-05 12:45:00,24748.05078125,1,24756.300781250004,24628.25,1,True,128.05078125000364
2025-09-05 12:50:00,24748.05078125,1,24756.300781250004,24634.30078125,1,True,122.00000000000364
2025-09-05 12:55:00,24748.05078125,1,24756.300781250004,24644.94921875,0,False,111.35156250000364
2025-09-05 13:00:00,24748.05078125,1,24756.300781250004,24639.05078125,1,True,117.25000000000364
2025-09-05 13:05:00,24748.05078125,1,24756.300781250004,24652.05078125,1,True,104.25000000000364
2025-09-05 13:10:00,24748.05078125,1,24756.300781250004,24670.650390625,1,True,85.65039062500364
2025-09-05 13:15:00,24748.05078125,1,24756.300781250004,24681.099609375,0,False,75.20117187500364
2025-09-05 13:20:00,24748.05078125,1,24756.300781250004,24677.55078125,1,True,78.75000000000364
2025-09-05 13:25:00,24748.05078125,1,24756.300781250004,24687.69921875,1,True,68.60156250000364
2025-09-05 13:30:00,24748.05078125,1,24756.300781250004,24693.349609375,1,True,62.95117187500364
2025-09-05 13:35:00,24748.05078125,1,24756.300781250004,24701.44921875,1,True,54.85156250000364
2025-09-05 13:40:00,24748.05078125,1,24756.300781250004,24708.0,1,True,48.30078125000364
2025-09-05 13:45:00,24748.05078125,1,24756.300781250004,24742.849609375,1,True,13.451171875003638
2025-09-05 13:50:00,24748.05078125,1,24756.300781250004,24753.94921875,1,True,2.351562500003638
2025-09-05 13:55:00,24748.05078125,1,24756.300781250004,24770.30078125,1,True,13.999999999996362
2025-09-05 14:00:00,24748.05078125,1,24756.300781250004,24773.69921875,0,False,17.398437499996362
2025-09-05 14:05:00,24748.05078125,1,24756.300781250004,24757.349609375,0,False,1.048828124996362
2025-09-05 14:10:00,24748.05078125,1,24756.300781250004,24745.349609375,1,True,10.951171875003638
2025-09-05 14:15:00,24748.05078125,1,24756.300781250004,24759.5,0,False,3.199218749996362
2025-09-05 14:20:00,24748.05078125,1,24756.300781250004,24757.19921875,0,False,0.898437499996362
2025-09-05 14:25:00,24748.05078125,1,24756.300781250004,24755.0,0,False,1.300781250003638
2025-09-05 14:30:00,24748.05078125,1,24756.300781250004,24749.150390625,0,False,7.150390625003638
2025-09-05 14:35:00,24748.05078125,1,24756.300781250004,24724.25,1,True,32.05078125000364
2025-09-05 14:40:00,24748.05078125,1,24756.300781250004,24727.30078125,1,True,29.000000000003638
2025-09-05 14:45:00,24748.05078125,1,24756.300781250004,24729.0,1,True,27.300781250003638
2025-09-05 14:50:00,24748.05078125,1,24756.300781250004,24739.0,1,True,17.300781250003638
2025-09-05 14:55:00,24748.05078125,1,24756.300781250004,24748.44921875,0,False,7.851562500003638
2025-09-05 15:00:00,24748.05078125,1,24756.300781250004,24730.349609375,1,True,25.951171875003638
2025-09-05 15:05:00,24748.05078125,1,24756.300781250004,24749.849609375,0,False,6.451171875003638
2025-09-05 15:10:00,24748.05078125,1,24756.300781250004,24735.55078125,1,True,20.750000000003638
2025-09-05 15:15:00,24748.05078125,1,24756.300781250004,24739.400390625,1,True,16.900390625003638
2025-09-05 15:20:00,24748.05078125,1,24756.300781250004,24745.80078125,0,False,10.500000000003638
