Datetime,Open,High,Low,Volume,Close,Predicted_Price,Target,Prediction,Was_Correct,Pct_Change,SMA_5,SMA_20,RSI,ATR
2025-10-30 09:20:00+05:30,25982.05078125,25991.5,25964.19921875,0,25990.150390625,25978.69921875,0,0,Success,-0.044059659920746716,26032.7703125,26044.8501953125,31.97130441253205,22.971540178571427
2025-10-30 09:25:00+05:30,25980.19921875,25993.19921875,25972.150390625,0,25978.69921875,25933.44921875,0,0,Success,-0.17418116133905978,26017.65,26041.48515625,30.83835251144677,23.682059151785715
2025-10-30 09:30:00+05:30,25978.849609375,25978.849609375,25933.150390625,0,25933.44921875,25926.498046875,1,0,Fail,0.026803884883828996,25991.15,26036.055078125,23.91898225341066,26.046177455357142
2025-10-30 09:35:00+05:30,25933.30078125,25951.44921875,25932.150390625,0,25940.400390625,25921.55078125,0,0,Success,-0.07266506719692865,25965.569921875,26030.4326171875,26.445180059062807,26.3818359375
2025-10-30 09:40:00+05:30,25939.599609375,25941.349609375,25915.650390625,0,25921.55078125,25913.1015625,1,0,Fail,0.03259534439626053,25952.85,26022.4451171875,28.146569638266143,25.653180803571427
2025-10-30 09:45:00+05:30,25921.25,25930.30078125,25911.05078125,0,25930.0,25901.650390625,0,0,Success,-0.10933131266872348,25940.819921875,26016.42763671875,25.523807831558287,24.646065848214285
2025-10-30 09:50:00+05:30,25930.75,25942.349609375,25900.25,0,25901.650390625,25897.451171875,1,0,Fail,0.01621216674100385,25925.41015625,26008.51767578125,20.32513137480187,26.738839285714285
2025-10-30 09:55:00+05:30,25901.400390625,25912.05078125,25892.75,0,25905.849609375,25897.099609375,1,0,Fail,0.03377615531603135,25919.890234375,26001.03515625,22.162371683166043,27.471121651785715
2025-10-30 10:00:00+05:30,25906.55078125,25916.349609375,25900.400390625,0,25914.599609375,25882.94921875,1,0,Fail,0.12213343482856663,25914.730078125,25993.79013671875,24.999804203895394,28.031808035714285
2025-10-30 10:05:00+05:30,25914.150390625,25948.5,25914.150390625,0,25946.25,25933.05078125,1,0,Fail,0.050871392783157485,25919.669921875,25988.31513671875,32.42404141682904,29.874581473214285
