model,accuracy,precision_0,recall_0,f1_0,precision_1,recall_1,f1_1,macro_f1
Logistic,0.5343511450381679,0.5714285714285714,0.0163265306122449,0.031746031746031744,0.5338491295938105,0.989247311827957,0.6934673366834171,0.3626066842147244
RF,0.5305343511450382,0.496,0.2530612244897959,0.33513513513513515,0.5413533834586466,0.7741935483870968,0.6371681415929203,0.48615163836402775
XGB,0.5362595419847328,0.506578947368421,0.3142857142857143,0.3879093198992443,0.5483870967741935,0.7311827956989247,0.6267281105990783,0.5073187152491613
LGBM,0.5267175572519084,0.49019607843137253,0.30612244897959184,0.3768844221105528,0.5417789757412399,0.7204301075268817,0.6184615384615385,0.4976729802860457
