Datetime,Close_Price,Prediction,Predicted_Price
2025-08-26 03:45:00+00:00,24974.599609375,0,24970.6484375
2025-08-26 03:50:00+00:00,24974.599609375,0,24970.6484375
2025-08-26 03:55:00+00:00,24974.599609375,0,24970.6484375
2025-08-26 04:00:00+00:00,24974.599609375,0,24970.6484375
2025-08-26 04:05:00+00:00,24974.599609375,0,24970.6484375
2025-08-26 04:10:00+00:00,24974.599609375,0,24970.6484375
2025-08-26 04:15:00+00:00,24974.599609375,0,24970.6484375
2025-08-26 04:20:00+00:00,24974.599609375,0,24970.6484375
2025-08-26 04:25:00+00:00,24974.599609375,0,24970.6484375
2025-08-26 04:30:00+00:00,24974.599609375,0,24970.6484375
2025-08-26 04:35:00+00:00,24974.599609375,0,24970.6484375
2025-08-26 04:40:00+00:00,24974.599609375,0,24970.6484375
2025-08-26 04:45:00+00:00,24974.599609375,0,24970.6484375
2025-08-26 04:50:00+00:00,24974.599609375,0,24970.6484375
2025-08-26 04:55:00+00:00,24974.599609375,0,24970.6484375
2025-08-26 05:00:00+00:00,24974.599609375,0,24970.6484375
2025-08-26 05:05:00+00:00,24974.599609375,0,24970.6484375
2025-08-26 05:10:00+00:00,24974.599609375,0,24970.6484375
2025-08-26 05:15:00+00:00,24974.599609375,0,24970.6484375
2025-08-26 05:20:00+00:00,24974.599609375,0,24970.6484375
2025-08-26 05:25:00+00:00,24974.599609375,0,24970.6484375
2025-08-26 05:30:00+00:00,24974.599609375,0,24970.6484375
2025-08-26 05:35:00+00:00,24974.599609375,0,24970.6484375
2025-08-26 05:40:00+00:00,24974.599609375,0,24970.6484375
2025-08-26 05:45:00+00:00,24974.599609375,0,24970.6484375
2025-08-26 05:50:00+00:00,24974.599609375,0,24970.6484375
2025-08-26 05:55:00+00:00,24974.599609375,0,24970.6484375
2025-08-26 06:00:00+00:00,24974.599609375,0,24970.6484375
2025-08-26 06:05:00+00:00,24974.599609375,0,24970.6484375
2025-08-26 06:10:00+00:00,24974.599609375,0,24970.6484375
2025-08-26 06:15:00+00:00,24974.599609375,0,24970.6484375
2025-08-26 06:20:00+00:00,24974.599609375,0,24970.6484375
2025-08-26 06:25:00+00:00,24974.599609375,0,24970.6484375
2025-08-26 06:30:00+00:00,24974.599609375,0,24970.6484375
2025-08-26 06:35:00+00:00,24974.599609375,0,24970.6484375
2025-08-26 06:40:00+00:00,24974.599609375,0,24970.6484375
2025-08-26 06:45:00+00:00,24974.599609375,0,24970.6484375
2025-08-26 06:50:00+00:00,24974.599609375,0,24970.6484375
2025-08-26 06:55:00+00:00,24974.599609375,0,24970.6484375
2025-08-26 07:00:00+00:00,24974.599609375,0,24970.6484375
2025-08-26 07:05:00+00:00,24974.599609375,0,24970.6484375
2025-08-26 07:10:00+00:00,24974.599609375,0,24970.6484375
2025-08-26 07:15:00+00:00,24974.599609375,0,24970.6484375
2025-08-26 07:20:00+00:00,24974.599609375,0,24970.6484375
2025-08-26 07:25:00+00:00,24974.599609375,0,24970.6484375
2025-08-26 07:30:00+00:00,24974.599609375,0,24970.6484375
2025-08-26 07:35:00+00:00,24974.599609375,0,24970.6484375
2025-08-26 07:40:00+00:00,24974.599609375,0,24970.6484375
2025-08-26 07:45:00+00:00,24974.599609375,0,24970.6484375
2025-08-26 07:50:00+00:00,24974.599609375,0,24970.6484375
2025-08-26 07:55:00+00:00,24974.599609375,0,24970.6484375
2025-08-26 08:00:00+00:00,24974.599609375,0,24970.6484375
2025-08-26 08:05:00+00:00,24974.599609375,0,24970.6484375
2025-08-26 08:10:00+00:00,24974.599609375,0,24970.6484375
2025-08-26 08:15:00+00:00,24974.599609375,0,24970.6484375
2025-08-26 08:20:00+00:00,24974.599609375,0,24970.6484375
2025-08-26 08:25:00+00:00,24974.599609375,0,24970.6484375
2025-08-26 08:30:00+00:00,24974.599609375,0,24970.6484375
2025-08-26 08:35:00+00:00,24974.599609375,0,24970.6484375
2025-08-26 08:40:00+00:00,24974.599609375,0,24970.6484375
2025-08-26 08:45:00+00:00,24974.599609375,0,24970.6484375
2025-08-26 08:50:00+00:00,24974.599609375,0,24970.6484375
2025-08-26 08:55:00+00:00,24974.599609375,0,24970.6484375
2025-08-26 09:00:00+00:00,24974.599609375,0,24970.6484375
2025-08-26 09:05:00+00:00,24974.599609375,0,24970.6484375
2025-08-26 09:10:00+00:00,24974.599609375,0,24970.6484375
2025-08-26 09:15:00+00:00,24974.599609375,0,24970.6484375
2025-08-26 09:20:00+00:00,24974.599609375,0,24970.6484375
2025-08-26 09:25:00+00:00,24974.599609375,0,24970.6484375
2025-08-26 09:30:00+00:00,24974.599609375,0,24970.6484375
2025-08-26 09:35:00+00:00,24974.599609375,0,24970.6484375
2025-08-26 09:40:00+00:00,24974.599609375,0,24970.6484375
2025-08-26 09:45:00+00:00,24974.599609375,0,24970.6484375
2025-08-26 09:50:00+00:00,24974.599609375,0,24970.6484375
2025-08-26 09:55:00+00:00,24974.599609375,0,24970.6484375
2025-08-26 10:00:00+00:00,24974.599609375,0,24970.6484375
