model,accuracy,precision_0,recall_0,f1_0,precision_1,recall_1,f1_1,macro_f1
Logistic,0.47686832740213525,0.5076923076923077,0.22297297297297297,0.30985915492957744,0.4675925925925926,0.7593984962406015,0.5787965616045845,0.444327858267081
RF,0.4359430604982206,0.44878048780487806,0.3108108108108108,0.36726546906187624,0.42857142857142855,0.575187969924812,0.4911717495987159,0.4292186093302961
XGB,0.4679715302491103,0.49458483754512633,0.46283783783783783,0.4781849912739965,0.4421052631578947,0.47368421052631576,0.4573502722323049,0.4677676317531507
LGBM,0.47153024911032027,0.4980237154150198,0.42567567567567566,0.45901639344262296,0.44983818770226536,0.5225563909774437,0.4834782608695652,0.4712473271560941
