model,date,total_bars,bullish,bearish,bullish_pct,predicted_close_mean
LGBM,20250918,76,0,76,0.0,25318.05
Logistic,20250918,76,76,0,100.0,25330.05
RF,20250918,76,0,76,0.0,25318.05
XGB,20250918,76,0,76,0.0,25318.05
