model,date,total_bars,bullish,bearish,bullish_pct,predicted_close_mean
LGBM,2025-11-14,76,76,0,100.0,25884.1
Logistic,2025-11-14,76,76,0,100.0,25884.1
RF,2025-11-14,76,76,0,100.0,25884.1
XGB,2025-11-14,76,76,0,100.0,25884.1
