model,date,total_bars,bullish,bearish,bullish_pct,predicted_close_mean
LGBM,2025-12-11,76,76,0,100.0,25759.55
Logistic,2025-12-11,76,76,0,100.0,25759.55
RF,2025-12-11,76,76,0,100.0,25759.55
XGB,2025-12-11,76,76,0,100.0,25759.55
