model,date,total_bars,bullish,bearish,bullish_pct,predicted_close_mean
LGBM,20250908,76,76,0,100.0,24747.65
Logistic,20250908,76,0,76,0.0,24743.95
RF,20250908,76,76,0,100.0,24747.65
XGB,20250908,76,76,0,100.0,24747.65
