model,date,total_bars,bullish,bearish,bullish_pct,predicted_close_mean
LGBM,2026-02-03,76,76,0,100.0,25095.0
Logistic,2026-02-03,76,0,76,0.0,25081.3
RF,2026-02-03,76,76,0,100.0,25095.0
XGB,2026-02-03,76,76,0,100.0,25095.0
