model,date,total_bars,bullish,bearish,bullish_pct,predicted_close_mean
LGBM,2026-02-09,76,0,76,0.0,25673.6
Logistic,2026-02-09,76,0,76,0.0,25673.6
RF,2026-02-09,76,0,76,0.0,25673.6
XGB,2026-02-09,76,0,76,0.0,25673.6
