model,date,total_bars,bullish,bearish,bullish_pct,predicted_close_mean
LGBM,2026-02-05,76,0,76,0.0,25737.5
Logistic,2026-02-05,76,0,76,0.0,25737.5
RF,2026-02-05,76,0,76,0.0,25737.5
XGB,2026-02-05,76,76,0,100.0,25781.9
