model,accuracy,precision_0,recall_0,f1_0,precision_1,recall_1,f1_1,macro_f1
Logistic,0.4844827586206897,0.5590062111801242,0.2830188679245283,0.3757828810020877,0.45584725536992843,0.7290076335877863,0.5609397944199707,0.46836133771102917
RF,0.47413793103448276,0.6585365853658537,0.08490566037735849,0.15041782729805014,0.4601113172541744,0.9465648854961832,0.6192259675405742,0.38482189741931216
XGB,0.5086206896551724,0.5901639344262295,0.33962264150943394,0.4311377245508982,0.47103274559193953,0.7137404580152672,0.56752655538695,0.4993321399689241
LGBM,0.5189655172413793,0.6211180124223602,0.31446540880503143,0.4175365344467641,0.4797136038186158,0.767175572519084,0.5903083700440529,0.5039224522454084
