model,date,total_bars,bullish,bearish,bullish_pct,predicted_close_mean
LGBM,2026-02-23,76,0,76,0.0,25392.45
Logistic,2026-02-23,76,0,76,0.0,25392.45
RF,2026-02-23,76,0,76,0.0,25392.45
XGB,2026-02-23,76,76,0,100.0,25416.45
