model,accuracy,precision_0,recall_0,f1_0,precision_1,recall_1,f1_1,macro_f1
Logistic,0.5266781411359724,0.5200945626477541,0.7534246575342466,0.6153846153846154,0.5443037974683544,0.2975778546712803,0.38478747203579416,0.5000860437102048
RF,0.5180722891566265,0.5182926829268293,0.5821917808219178,0.5483870967741935,0.5177865612648221,0.4532871972318339,0.4833948339483395,0.5158909653612664
XGB,0.5077452667814114,0.5116279069767442,0.4520547945205479,0.48,0.5046439628482973,0.5640138408304498,0.5326797385620915,0.5063398692810457
LGBM,0.5180722891566265,0.5232558139534884,0.4623287671232877,0.4909090909090909,0.5139318885448917,0.5743944636678201,0.5424836601307189,0.5166963755199049
