model,accuracy,precision_0,recall_0,f1_0,precision_1,recall_1,f1_1,macro_f1
Logistic,0.5239005736137667,0.5625,0.07114624505928854,0.12631578947368421,0.5213849287169042,0.9481481481481482,0.6727989487516426,0.3995573691126634
RF,0.5162523900573613,0.5,0.30039525691699603,0.37530864197530867,0.522911051212938,0.7185185185185186,0.6053042121684867,0.4903064270718977
XGB,0.5296367112810707,0.52,0.35968379446640314,0.4252336448598131,0.5344827586206896,0.6888888888888889,0.6019417475728155,0.5135876962163143
LGBM,0.5066921606118547,0.48484848484848486,0.31620553359683795,0.3827751196172249,0.5167597765363129,0.6851851851851852,0.589171974522293,0.4859735470697589
