model,date,total_bars,bullish,bearish,bullish_pct,predicted_close_mean
LGBM,20250929,76,0,76,0.0,24649.4
Logistic,20250929,76,76,0,100.0,24673.1
RF,20250929,76,0,76,0.0,24649.4
XGB,20250929,76,0,76,0.0,24649.4
