Datetime,Close_Price,Prediction,Predicted_Price
2025-10-27 09:15:00+05:30,25796.44921875,0,25795.44921875
2025-10-27 09:20:00+05:30,25796.44921875,0,25795.44921875
2025-10-27 09:25:00+05:30,25796.44921875,0,25795.44921875
2025-10-27 09:30:00+05:30,25796.44921875,0,25795.44921875
2025-10-27 09:35:00+05:30,25796.44921875,0,25795.44921875
2025-10-27 09:40:00+05:30,25796.44921875,0,25795.44921875
2025-10-27 09:45:00+05:30,25796.44921875,0,25795.44921875
2025-10-27 09:50:00+05:30,25796.44921875,0,25795.44921875
2025-10-27 09:55:00+05:30,25796.44921875,0,25795.44921875
2025-10-27 10:00:00+05:30,25796.44921875,0,25795.44921875
2025-10-27 10:05:00+05:30,25796.44921875,0,25795.44921875
2025-10-27 10:10:00+05:30,25796.44921875,0,25795.44921875
2025-10-27 10:15:00+05:30,25796.44921875,0,25795.44921875
2025-10-27 10:20:00+05:30,25796.44921875,0,25795.44921875
2025-10-27 10:25:00+05:30,25796.44921875,0,25795.44921875
2025-10-27 10:30:00+05:30,25796.44921875,0,25795.44921875
2025-10-27 10:35:00+05:30,25796.44921875,0,25795.44921875
2025-10-27 10:40:00+05:30,25796.44921875,0,25795.44921875
2025-10-27 10:45:00+05:30,25796.44921875,0,25795.44921875
2025-10-27 10:50:00+05:30,25796.44921875,0,25795.44921875
2025-10-27 10:55:00+05:30,25796.44921875,0,25795.44921875
2025-10-27 11:00:00+05:30,25796.44921875,0,25795.44921875
2025-10-27 11:05:00+05:30,25796.44921875,0,25795.44921875
2025-10-27 11:10:00+05:30,25796.44921875,0,25795.44921875
2025-10-27 11:15:00+05:30,25796.44921875,0,25795.44921875
2025-10-27 11:20:00+05:30,25796.44921875,0,25795.44921875
2025-10-27 11:25:00+05:30,25796.44921875,0,25795.44921875
2025-10-27 11:30:00+05:30,25796.44921875,0,25795.44921875
2025-10-27 11:35:00+05:30,25796.44921875,0,25795.44921875
2025-10-27 11:40:00+05:30,25796.44921875,0,25795.44921875
2025-10-27 11:45:00+05:30,25796.44921875,0,25795.44921875
2025-10-27 11:50:00+05:30,25796.44921875,0,25795.44921875
2025-10-27 11:55:00+05:30,25796.44921875,0,25795.44921875
2025-10-27 12:00:00+05:30,25796.44921875,0,25795.44921875
2025-10-27 12:05:00+05:30,25796.44921875,0,25795.44921875
2025-10-27 12:10:00+05:30,25796.44921875,0,25795.44921875
2025-10-27 12:15:00+05:30,25796.44921875,0,25795.44921875
2025-10-27 12:20:00+05:30,25796.44921875,0,25795.44921875
2025-10-27 12:25:00+05:30,25796.44921875,0,25795.44921875
2025-10-27 12:30:00+05:30,25796.44921875,0,25795.44921875
2025-10-27 12:35:00+05:30,25796.44921875,0,25795.44921875
2025-10-27 12:40:00+05:30,25796.44921875,0,25795.44921875
2025-10-27 12:45:00+05:30,25796.44921875,0,25795.44921875
2025-10-27 12:50:00+05:30,25796.44921875,0,25795.44921875
2025-10-27 12:55:00+05:30,25796.44921875,0,25795.44921875
2025-10-27 13:00:00+05:30,25796.44921875,0,25795.44921875
2025-10-27 13:05:00+05:30,25796.44921875,0,25795.44921875
2025-10-27 13:10:00+05:30,25796.44921875,0,25795.44921875
2025-10-27 13:15:00+05:30,25796.44921875,0,25795.44921875
2025-10-27 13:20:00+05:30,25796.44921875,0,25795.44921875
2025-10-27 13:25:00+05:30,25796.44921875,0,25795.44921875
2025-10-27 13:30:00+05:30,25796.44921875,0,25795.44921875
2025-10-27 13:35:00+05:30,25796.44921875,0,25795.44921875
2025-10-27 13:40:00+05:30,25796.44921875,0,25795.44921875
2025-10-27 13:45:00+05:30,25796.44921875,0,25795.44921875
2025-10-27 13:50:00+05:30,25796.44921875,0,25795.44921875
2025-10-27 13:55:00+05:30,25796.44921875,0,25795.44921875
2025-10-27 14:00:00+05:30,25796.44921875,0,25795.44921875
2025-10-27 14:05:00+05:30,25796.44921875,0,25795.44921875
2025-10-27 14:10:00+05:30,25796.44921875,0,25795.44921875
2025-10-27 14:15:00+05:30,25796.44921875,0,25795.44921875
2025-10-27 14:20:00+05:30,25796.44921875,0,25795.44921875
2025-10-27 14:25:00+05:30,25796.44921875,0,25795.44921875
2025-10-27 14:30:00+05:30,25796.44921875,0,25795.44921875
2025-10-27 14:35:00+05:30,25796.44921875,0,25795.44921875
2025-10-27 14:40:00+05:30,25796.44921875,0,25795.44921875
2025-10-27 14:45:00+05:30,25796.44921875,0,25795.44921875
2025-10-27 14:50:00+05:30,25796.44921875,0,25795.44921875
2025-10-27 14:55:00+05:30,25796.44921875,0,25795.44921875
2025-10-27 15:00:00+05:30,25796.44921875,0,25795.44921875
2025-10-27 15:05:00+05:30,25796.44921875,0,25795.44921875
2025-10-27 15:10:00+05:30,25796.44921875,0,25795.44921875
2025-10-27 15:15:00+05:30,25796.44921875,0,25795.44921875
2025-10-27 15:20:00+05:30,25796.44921875,0,25795.44921875
2025-10-27 15:25:00+05:30,25796.44921875,0,25795.44921875
2025-10-27 15:30:00+05:30,25796.44921875,0,25795.44921875
