model,date,total_bars,bullish,bearish,bullish_pct,predicted_close_mean
LGBM,2026-01-05,76,0,76,0.0,26331.2
Logistic,2026-01-05,76,0,76,0.0,26331.2
RF,2026-01-05,76,0,76,0.0,26331.2
XGB,2026-01-05,76,0,76,0.0,26331.2
