model,accuracy,precision_0,recall_0,f1_0,precision_1,recall_1,f1_1,macro_f1
Logistic,0.49469964664310956,0.43333333333333335,0.04609929078014184,0.08333333333333333,0.498134328358209,0.9401408450704225,0.651219512195122,0.3672764227642277
RF,0.4911660777385159,0.4772727272727273,0.22340425531914893,0.30434782608695654,0.49539170506912444,0.7570422535211268,0.5988857938718662,0.4516168099794114
XGB,0.48939929328621906,0.4841628959276018,0.37943262411347517,0.4254473161033797,0.4927536231884058,0.5985915492957746,0.5405405405405406,0.48299392832196014
LGBM,0.48056537102473496,0.4690721649484536,0.32269503546099293,0.38235294117647056,0.48655913978494625,0.6373239436619719,0.551829268292683,0.46709110473457677
