model,date,total_bars,bullish,bearish,bullish_pct,predicted_close_mean
LGBM,2025-11-12,76,76,0,100.0,25705.55
Logistic,2025-11-12,76,76,0,100.0,25705.55
RF,2025-11-12,76,76,0,100.0,25705.55
XGB,2025-11-12,76,76,0,100.0,25705.55
