model,date,total_bars,correct,incorrect,accuracy_pct,avg_error_mag
LGBM,2025-08-15,74,37,37,50.0,35.6677
Logistic,2025-08-15,74,37,37,50.0,35.6677
RF,2025-08-15,74,37,37,50.0,35.6677
XGB,2025-08-15,74,37,37,50.0,35.6677
