model,date,total_bars,bullish,bearish,bullish_pct,predicted_close_mean
LGBM,2026-03-20,76,76,0,100.0,23087.85
Logistic,2026-03-20,76,76,0,100.0,23087.85
RF,2026-03-20,76,76,0,100.0,23087.85
XGB,2026-03-20,76,76,0,100.0,23087.85
