Datetime,Close,High,Low,Open,Volume
2026-07-06 09:15:00+05:30,24353.900390625,24359.099609375,24290.05078125,24306.849609375,0
2026-07-06 09:20:00+05:30,24345.80078125,24358.900390625,24340.849609375,24354.349609375,0
2026-07-06 09:25:00+05:30,24352.94921875,24353.599609375,24337.25,24344.25,0
2026-07-06 09:30:00+05:30,24369.099609375,24369.75,24351.400390625,24352.5,0
2026-07-06 09:35:00+05:30,24372.599609375,24379.150390625,24362.94921875,24369.349609375,0
2026-07-06 09:40:00+05:30,24368.75,24376.94921875,24366.44921875,24373.94921875,0
2026-07-06 09:45:00+05:30,24381.69921875,24393.69921875,24366.0,24369.30078125,0
2026-07-06 09:50:00+05:30,24381.75,24392.900390625,24380.25,24382.0,0
2026-07-06 09:55:00+05:30,24384.44921875,24387.150390625,24376.599609375,24382.0,0
2026-07-06 10:00:00+05:30,24382.849609375,24394.599609375,24378.150390625,24384.650390625,0
2026-07-06 10:05:00+05:30,24382.849609375,24384.44921875,24373.05078125,24382.75,0
2026-07-06 10:10:00+05:30,24369.94921875,24387.5,24366.30078125,24382.69921875,0
2026-07-06 10:15:00+05:30,24391.349609375,24391.599609375,24368.44921875,24370.150390625,0
2026-07-06 10:20:00+05:30,24397.400390625,24402.849609375,24387.150390625,24390.44921875,0
2026-07-06 10:25:00+05:30,24405.400390625,24414.650390625,24395.150390625,24397.150390625,0
2026-07-06 10:30:00+05:30,24402.80078125,24414.25,24401.5,24405.94921875,0
2026-07-06 10:35:00+05:30,24392.94921875,24406.0,24390.5,24402.150390625,0
2026-07-06 10:40:00+05:30,24403.099609375,24404.80078125,24390.19921875,24393.69921875,0
2026-07-06 10:45:00+05:30,24416.55078125,24418.44921875,24400.94921875,24403.05078125,0
2026-07-06 10:50:00+05:30,24412.25,24424.849609375,24409.44921875,24416.25,0
2026-07-06 10:55:00+05:30,24424.400390625,24426.900390625,24406.150390625,24413.5,0
2026-07-06 11:00:00+05:30,24418.19921875,24427.900390625,24412.400390625,24424.0,0
2026-07-06 11:05:00+05:30,24413.30078125,24422.849609375,24412.349609375,24417.900390625,0
2026-07-06 11:10:00+05:30,24415.400390625,24419.80078125,24411.400390625,24414.5,0
2026-07-06 11:15:00+05:30,24405.55078125,24416.5,24403.599609375,24415.849609375,0
2026-07-06 11:20:00+05:30,24424.05078125,24426.19921875,24403.099609375,24405.55078125,0
2026-07-06 11:25:00+05:30,24419.05078125,24427.05078125,24414.05078125,24423.25,0
2026-07-06 11:30:00+05:30,24419.5,24422.599609375,24415.349609375,24419.19921875,0
2026-07-06 11:35:00+05:30,24419.650390625,24422.69921875,24412.349609375,24418.80078125,0
2026-07-06 11:40:00+05:30,24416.44921875,24420.849609375,24410.650390625,24418.30078125,0
2026-07-06 11:45:00+05:30,24419.349609375,24425.599609375,24415.150390625,24417.30078125,0
2026-07-06 11:50:00+05:30,24415.19921875,24422.150390625,24407.849609375,24419.599609375,0
2026-07-06 11:55:00+05:30,24424.55078125,24425.69921875,24414.75,24415.30078125,0
2026-07-06 12:00:00+05:30,24427.75,24431.19921875,24420.099609375,24425.19921875,0
2026-07-06 12:05:00+05:30,24430.099609375,24431.19921875,24421.44921875,24427.650390625,0
2026-07-06 12:10:00+05:30,24443.0,24443.5,24425.25,24430.30078125,0
2026-07-06 12:15:00+05:30,24441.80078125,24446.30078125,24438.400390625,24443.25,0
2026-07-06 12:20:00+05:30,24440.400390625,24444.150390625,24436.400390625,24442.44921875,0
2026-07-06 12:25:00+05:30,24440.099609375,24443.150390625,24434.5,24441.05078125,0
2026-07-06 12:30:00+05:30,24449.150390625,24451.44921875,24437.44921875,24441.25,0
2026-07-06 12:35:00+05:30,24439.80078125,24453.44921875,24439.400390625,24450.849609375,0
2026-07-06 12:40:00+05:30,24442.650390625,24447.0,24437.0,24440.5,0
2026-07-06 12:45:00+05:30,24436.25,24445.94921875,24430.150390625,24444.30078125,0
2026-07-06 12:50:00+05:30,24430.05078125,24446.0,24426.0,24436.80078125,0
2026-07-06 12:55:00+05:30,24439.849609375,24440.30078125,24425.599609375,24430.5,0
2026-07-06 13:00:00+05:30,24442.44921875,24443.5,24431.150390625,24439.25,0
2026-07-06 13:05:00+05:30,24449.30078125,24450.099609375,24439.30078125,24442.55078125,0
2026-07-06 13:10:00+05:30,24449.69921875,24455.30078125,24444.55078125,24448.94921875,0
2026-07-06 13:15:00+05:30,24441.0,24451.150390625,24440.44921875,24449.25,0
2026-07-06 13:20:00+05:30,24442.25,24446.94921875,24435.75,24440.400390625,0
