model,date,total_bars,bullish,bearish,bullish_pct,predicted_close_mean
LGBM,2025-11-04,76,76,0,100.0,25774.3
Logistic,2025-11-04,76,76,0,100.0,25774.3
RF,2025-11-04,76,76,0,100.0,25774.3
XGB,2025-11-04,76,76,0,100.0,25774.3
