Datetime,close_price_pred,Prediction,predicted_price,close_price_act,true_direction,was_correct,error_mag
2025-10-08 09:15:00,25100.849609375,1,25112.80078125,25146.05078125,1,True,33.25
2025-10-08 09:20:00,25100.849609375,1,25112.80078125,25174.69921875,1,True,61.8984375
2025-10-08 09:25:00,25100.849609375,1,25112.80078125,25176.599609375,0,False,63.798828125
2025-10-08 09:30:00,25100.849609375,1,25112.80078125,25159.849609375,1,True,47.048828125
2025-10-08 09:35:00,25100.849609375,1,25112.80078125,25180.150390625,0,False,67.349609375
2025-10-08 09:40:00,25100.849609375,1,25112.80078125,25177.400390625,0,False,64.599609375
2025-10-08 09:45:00,25100.849609375,1,25112.80078125,25155.599609375,1,True,42.798828125
2025-10-08 09:50:00,25100.849609375,1,25112.80078125,25155.900390625,1,True,43.099609375
2025-10-08 09:55:00,25100.849609375,1,25112.80078125,25165.0,0,False,52.19921875
2025-10-08 10:00:00,25100.849609375,1,25112.80078125,25155.400390625,1,True,42.599609375
2025-10-08 10:05:00,25100.849609375,1,25112.80078125,25166.900390625,0,False,54.099609375
2025-10-08 10:10:00,25100.849609375,1,25112.80078125,25149.55078125,0,False,36.75
2025-10-08 10:15:00,25100.849609375,1,25112.80078125,25141.94921875,0,False,29.1484375
2025-10-08 10:20:00,25100.849609375,1,25112.80078125,25119.44921875,1,True,6.6484375
2025-10-08 10:25:00,25100.849609375,1,25112.80078125,25132.150390625,0,False,19.349609375
2025-10-08 10:30:00,25100.849609375,1,25112.80078125,25125.30078125,1,True,12.5
2025-10-08 10:35:00,25100.849609375,1,25112.80078125,25133.349609375,0,False,20.548828125
2025-10-08 10:40:00,25100.849609375,1,25112.80078125,25125.900390625,0,False,13.099609375
2025-10-08 10:45:00,25100.849609375,1,25112.80078125,25119.55078125,0,False,6.75
2025-10-08 10:50:00,25100.849609375,1,25112.80078125,25103.599609375,0,False,9.201171875
2025-10-08 10:55:00,25100.849609375,1,25112.80078125,25089.55078125,0,False,23.25
2025-10-08 11:00:00,25100.849609375,1,25112.80078125,25070.900390625,0,False,41.900390625
2025-10-08 11:05:00,25100.849609375,1,25112.80078125,25048.80078125,0,False,64.0
2025-10-08 11:10:00,25100.849609375,1,25112.80078125,25042.650390625,0,False,70.150390625
2025-10-08 11:15:00,25100.849609375,1,25112.80078125,25035.05078125,1,True,77.75
2025-10-08 11:20:00,25100.849609375,1,25112.80078125,25038.25,0,False,74.55078125
2025-10-08 11:25:00,25100.849609375,1,25112.80078125,25036.400390625,1,True,76.400390625
2025-10-08 11:30:00,25100.849609375,1,25112.80078125,25041.599609375,1,True,71.201171875
2025-10-08 11:35:00,25100.849609375,1,25112.80078125,25045.69921875,0,False,67.1015625
2025-10-08 11:40:00,25100.849609375,1,25112.80078125,25038.30078125,1,True,74.5
2025-10-08 11:45:00,25100.849609375,1,25112.80078125,25044.05078125,1,True,68.75
2025-10-08 11:50:00,25100.849609375,1,25112.80078125,25061.30078125,0,False,51.5
2025-10-08 11:55:00,25100.849609375,1,25112.80078125,25051.05078125,0,False,61.75
2025-10-08 12:00:00,25100.849609375,1,25112.80078125,25035.75,1,True,77.05078125
2025-10-08 12:05:00,25100.849609375,1,25112.80078125,25039.349609375,1,True,73.451171875
2025-10-08 12:10:00,25100.849609375,1,25112.80078125,25051.099609375,0,False,61.701171875
2025-10-08 12:15:00,25100.849609375,1,25112.80078125,25043.650390625,0,False,69.150390625
2025-10-08 12:20:00,25100.849609375,1,25112.80078125,25014.80078125,1,True,98.0
2025-10-08 12:25:00,25100.849609375,1,25112.80078125,25025.80078125,0,False,87.0
2025-10-08 12:30:00,25100.849609375,1,25112.80078125,25021.80078125,1,True,91.0
2025-10-08 12:35:00,25100.849609375,1,25112.80078125,25025.25,1,True,87.55078125
2025-10-08 12:40:00,25100.849609375,1,25112.80078125,25040.25,1,True,72.55078125
2025-10-08 12:45:00,25100.849609375,1,25112.80078125,25063.19921875,1,True,49.6015625
2025-10-08 12:50:00,25100.849609375,1,25112.80078125,25074.349609375,1,True,38.451171875
2025-10-08 12:55:00,25100.849609375,1,25112.80078125,25086.0,0,False,26.80078125
2025-10-08 13:00:00,25100.849609375,1,25112.80078125,25082.400390625,1,True,30.400390625
