model,accuracy,precision_0,recall_0,f1_0,precision_1,recall_1,f1_1,macro_f1
Logistic,0.49569707401032703,0.5303030303030303,0.5591054313099042,0.5443234836702955,0.450199203187251,0.4216417910447761,0.43545279383429675,0.4898881387522961
RF,0.5163511187607573,0.5869565217391305,0.3450479233226837,0.4346076458752515,0.4836272040302267,0.7164179104477612,0.5774436090225564,0.506025627448904
XGB,0.4784853700516351,0.5192307692307693,0.43130990415335463,0.4712041884816754,0.4454828660436137,0.5335820895522388,0.4855687606112054,0.4783864745464404
LGBM,0.5215146299483648,0.579185520361991,0.40894568690095845,0.4794007490636704,0.4861111111111111,0.6529850746268657,0.5573248407643312,0.5183627949140008
